ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	TOKENS	NOTE	COGIDS	AUTOCOGS	ALIGNMENT	STRUCTURE
1075	Khoina	deer, sambar	deer, sambar	sy-ʣyk	sy+ʣyk	s y + dz y k		312 313	312 313	s y s y + dz y k dz y k	i n + i n c
1077	Khoitam	deer, sambar	deer, sambar	ʥə-zyk	ʥə+zyk	dʑ ə + z y k		312 313	312 313	dʑ ə dʑ ə + z y k z y k	i n + i n c
1079	Rupa	deer, sambar	deer, sambar	zyk	zyk	z y k		313	312	z y k z y k	i n c
1082	Duhumbi	defeat (vi)	defeat (vi)	pʰam	pʰam	pʰ a m		314	314	pʰ a m pʰ a m	i n c
1085	Khoitam	defeat (vi)	defeat (vi)	pʰũː(ŋ)	pʰũː	pʰ ũː		314	314	pʰ ũː - pʰ ũː -	i n
1086	Rahung	defeat (vi)	defeat (vi)	pʰũː(ŋ)	pʰũː	pʰ ũː		314	314	pʰ ũː - pʰ ũː -	i n
1089	Khispi	deity, ghost	deity, ghost	la ~ ɬa	la	l a		315	315	l a l a	i n
1090	Duhumbi	deity, ghost	deity, ghost	la ~ ɬa	la	l a		315	315	l a l a	i n
1091	Khoina	deity, ghost	deity, ghost	mə-hɔː	mə+hɔː	m ə + h ɔː		316 315	316 317	m ə m ə + h ɔː h ɔː	i n + i n
1093	Khoitam	deity, ghost	deity, ghost	mə-lɔː	mə+lɔː	m ə + l ɔː		316 315	316 315	m ə m ə + l ɔː l ɔː	i n + i n
1094	Rahung	deity, ghost	deity, ghost	mə-loː	mə+loː	m ə + l oː		316 315	316 315	m ə m ə + l oː l oː	i n + i n
1095	Rupa	deity, ghost	deity, ghost	loː	loː	l oː		315	315	l oː l oː	i n
1097	Khispi	descend	descend	ju	ju	j u		318	318	j u j u	i n
1098	Duhumbi	descend	descend	ju	ju	j u		318	318	j u j u	i n
1099	Khoina	descend	descend	jyː	jyː	j yː		318	318	j yː j yː	i n
1101	Khoitam	descend	descend	jyː	jyː	j yː		318	318	j yː j yː	i n
1102	Rahung	descend	descend	jyː	jyː	j yː		318	318	j yː j yː	i n
1103	Rupa	descend	descend	jyː	jyː	j yː		318	318	j yː j yː	i n
1105	Khispi	die	die	i	i	i		319	319	i i	n
1106	Duhumbi	die	die	i	i	i		319	319	i i	n
1107	Khoina	die	die	iː	iː	iː		319	319	iː iː	n
1108	Jerigaon	die	die	iː	iː	iː		319	319	iː iː	n
1109	Khoitam	die	die	iː	iː	iː		319	319	iː iː	n
1110	Rahung	die	die	iː	iː	iː		319	319	iː iː	n
1111	Rupa	die	die	iː	iː	iː		319	319	iː iː	n
1112	Shergaon	die	die	iː	iː	iː		319	319	iː iː	n
1113	Khispi	dig	dig	jɔk	jɔk	j ɔ k		320	320	j ɔ k j ɔ k	i n c
1114	Duhumbi	dig	dig	jɔk	jɔk	j ɔ k		320	320	j ɔ k j ɔ k	i n c
1116	Jerigaon	dig	dig	jɔk	jɔk	j ɔ k		320	320	j ɔ k j ɔ k	i n c
1118	Rahung	dig	dig	jɔk	jɔk	j ɔ k		320	320	j ɔ k j ɔ k	i n c
1119	Rupa	dig	dig	wɔk	wɔk	w ɔ k		320	320	w ɔ k w ɔ k	i n c
1123	Khoina	dirty	dirty	a-ʐɛʔ	a+ʐɛʔ	a + ʐ ɛ ʔ		322 321	322 321	a a + ʐ ɛ ʔ ʐ ɛ ʔ	n + i n c
1124	Jerigaon	dirty	dirty	a-zɛʔ	a+zɛʔ	a + z ɛ ʔ		322 321	322 321	a a + z ɛ ʔ z ɛ ʔ	n + i n c
1125	Khoitam	dirty	dirty	a-zɛʔ	a+zɛʔ	a + z ɛ ʔ		322 321	322 321	a a + z ɛ ʔ z ɛ ʔ	n + i n c
1126	Rahung	dirty	dirty	a-zɛʔ	a+zɛʔ	a + z ɛ ʔ		322 321	322 321	a a + z ɛ ʔ z ɛ ʔ	n + i n c
1127	Rupa	dirty	dirty	zat-mi	zat+mi	z a t + m i		321 323	321 323	z a t z a t + m i m i	i n c + i n
1128	Shergaon	dirty	dirty	zap-tɛŋ	zap+tɛŋ	z a p + t ɛ ŋ		321 321	321 321	z a p z a p + z a p z a p	i n c + i n c
1131	Khoina	disease	disease	(ku-)ruŋ	ruŋ	r u ŋ		324	324	r u ŋ r u ŋ	i n c
1132	Jerigaon	disease	disease	nuŋ	nuŋ	n u ŋ		324	324	n u ŋ n u ŋ	i n c
1133	Khoitam	disease	disease	nuŋ	nuŋ	n u ŋ		324	324	n u ŋ n u ŋ	i n c
1134	Rahung	disease	disease	nuŋ	nuŋ	n u ŋ		324	324	n u ŋ n u ŋ	i n c
1135	Rupa	disease	disease	nuŋ	nuŋ	n u ŋ		324	324	n u ŋ n u ŋ	i n c
1137	Khispi	do	do	li	li	l i		325	326	l i l i	i n
1138	Duhumbi	do	do	le	le	l e		325	326	l e l e	i n
1139	Khoina	do	do	ra	ra	r a		325	325	r a r a	i n
1140	Jerigaon	do	do	ra ~ rɛ	ra	r a		325	325	r a r a	i n
1141	Khoitam	do	do	rɛ	rɛ	r ɛ		325	325	r ɛ r ɛ	i n
1142	Rahung	do	do	ra ~ rɛ	ra	r a		325	325	r a r a	i n
1143	Rupa	do	do	ra	ra	r a		325	325	r a r a	i n
1144	Shergaon	do	do	ra	ra	r a		325	325	r a r a	i n
1145	Khispi	dog	dog	wa-tʰi	wa+tʰi	w a + tʰ i		329 327	329 327	w a w a + tʰ i tʰ i	i n + i n
1146	Duhumbi	dog	dog	wa-tʰi	wa+tʰi	w a + tʰ i		329 327	329 327	w a w a + tʰ i tʰ i	i n + i n
1147	Khoina	dog	dog	bə-tʰaː	bə+tʰaː	b ə + tʰ aː		328 327	328 327	b ə b ə + tʰ aː tʰ aː	i n + i n
1148	Jerigaon	dog	dog	pʰ-tʰɛː	pʰ+tʰɛː	pʰ + tʰ ɛː		328 327	328 327	pʰ - pʰ - + tʰ ɛː tʰ ɛː	i + i n
1149	Khoitam	dog	dog	pʰ-tʰɛː	pʰ+tʰɛː	pʰ + tʰ ɛː		328 327	328 327	pʰ - pʰ - + tʰ ɛː tʰ ɛː	i + i n
1150	Rahung	dog	dog	pʰ-tʰɛː	pʰ+tʰɛː	pʰ + tʰ ɛː		328 327	328 327	pʰ - pʰ - + tʰ ɛː tʰ ɛː	i + i n
1151	Rupa	dog	dog	bə-tʰaː	bə+tʰaː	b ə + tʰ aː		328 327	328 327	b ə b ə + tʰ aː tʰ aː	i n + i n
1152	Shergaon	dog	dog	pʰ-tʰaː	pʰ+tʰaː	pʰ + tʰ aː		328 327	328 327	pʰ - pʰ - + tʰ aː tʰ aː	i + i n
1155	Khoina	dog, wild	dog, wild	(də-)ʦʰɔ̃ː	ʦʰɔ̃ː	tsʰ ɔ̃ː		330	330	tsʰ ɔ̃ː - tsʰ ɔ̃ː -	i n
1156	Jerigaon	dog, wild	dog, wild	sɔː	sɔː	s ɔː		330	330	s ɔː - s ɔː -	i n
1158	Rahung	dog, wild	dog, wild	ʦə-sɔm	ʦə+sɔm	ts ə + s ɔ m		330 330	330 330	ts ə - ts ə - + ts ə - ts ə -	i n + i n c
1159	Rupa	dog, wild	dog, wild	saw	saw	s a w		330	330	s a w s a w	i n c
1160	Shergaon	dog, wild	dog, wild	saw	saw	s a w		330	330	s a w s a w	i n c
1161	Khispi	door	door	ku	ku	k u		331	331	k u - k u -	i n
1162	Duhumbi	door	door	kɔː	kɔː	k ɔː		331	331	k ɔː - k ɔː -	i n
1163	Khoina	door	door	kɔː	kɔː	k ɔː		331	331	k ɔː - k ɔː -	i n
1164	Jerigaon	door	door	kɔː	kɔː	k ɔː		331	331	k ɔː - k ɔː -	i n
1165	Khoitam	door	door	kɔː	kɔː	k ɔː		331	331	k ɔː - k ɔː -	i n
1166	Rahung	door	door	koː	koː	k oː		331	331	k oː - k oː -	i n
1167	Rupa	door	door	kaw	kaw	k a w		331	331	k a w k a w	i n c
1168	Shergaon	door	door	kaw	kaw	k a w		331	331	k a w k a w	i n c
1169	Khispi	down	down	be ~ bja	be	b e		332	332	b e b e	i n
1170	Duhumbi	down	down	be	be	b e		332	332	b e b e	i n
1171	Khoina	down	down	buː(-rɔ)	buː	b uː		332	332	b uː b uː	i n
1172	Jerigaon	down	down	buː(-tɛn)	buː	b uː		332	332	b uː b uː	i n
1173	Khoitam	down	down	buː(-lɔ)	buː	b uː		332	332	b uː b uː	i n
1175	Rupa	down	down	buː(-tɔ)	buː	b uː		332	332	b uː b uː	i n
1176	Shergaon	down	down	buː(-tɔ)	buː	b uː		332	332	b uː b uː	i n
1177	Khispi	down (visible)	down (visible)	kʰaj ~ kʰja	kʰaj	kʰ a j		333	333	kʰ - a j kʰ - a j	i n c
1178	Duhumbi	down (visible)	down (visible)	kʰe ~ kʰja	kʰe	kʰ e		333	333	kʰ - e - kʰ - e -	i n
1181	Khoitam	down (visible)	down (visible)	kʰwa(-ʥi)	kʰwa	kʰ w a		333	333	kʰ w a - kʰ w a -	i m n
1182	Rahung	down (visible)	down (visible)	kʰa	kʰa	kʰ a		333	333	kʰ - a - kʰ - a -	i n
1187	Khoina	dragon, thunder, lightning	dragon, thunder, lightning	nə-ʦʰaː	nə+ʦʰaː	n ə + tsʰ aː		335 334	335 334	n ə - n ə - + tsʰ aː tsʰ aː	i n + i n
1190	Rahung	dragon, thunder, lightning	dragon, thunder, lightning	nam-ʨʰə-rɛː	nam+ʨʰə+rɛː	n a m + tɕʰ ə + r ɛː		335 334 336	335 334 336	n a m n a m + tɕʰ ə tɕʰ ə + r ɛː r ɛː	i n c + i n + i n
1193	Khispi	dream (n)	dream (n)	bɛŋ(-kʰan)	bɛŋ	b ɛ ŋ		337	337	b - ɛ ŋ b - ɛ ŋ	i n c
1194	Duhumbi	dream (n)	dream (n)	bjɛŋ(-kʰan)	bjɛŋ	b j ɛ ŋ		337	337	b j ɛ ŋ b j ɛ ŋ	i m n c
1195	Khoina	dream (n)	dream (n)	bɛn	bɛn	b ɛ n		337	337	b - ɛ n b - ɛ n	i n c
1196	Jerigaon	dream (n)	dream (n)	bɛn	bɛn	b ɛ n		337	337	b - ɛ n b - ɛ n	i n c
1197	Khoitam	dream (n)	dream (n)	ban	ban	b a n		337	337	b - a n b - a n	i n c
1198	Rahung	dream (n)	dream (n)	ban ~ bɛn	ban	b a n		337	337	b - a n b - a n	i n c
1199	Rupa	dream (n)	dream (n)	ban	ban	b a n		337	337	b - a n b - a n	i n c
1200	Shergaon	dream (n)	dream (n)	ban	ban	b a n		337	337	b - a n b - a n	i n c
1201	Khispi	drink	drink	ɲiŋ ~ ɲuŋ	ɲiŋ	ɲ i ŋ		338	338	ɲ i ŋ ɲ i ŋ	i n c
1202	Duhumbi	drink	drink	ɲiŋ ~ ɲuŋ	ɲiŋ	ɲ i ŋ		338	338	ɲ i ŋ ɲ i ŋ	i n c
1203	Khoina	drink	drink	lyŋ	lyŋ	l y ŋ		338	338	l y ŋ l y ŋ	i n c
1204	Jerigaon	drink	drink	liŋ	liŋ	l i ŋ		338	338	l i ŋ l i ŋ	i n c
1205	Khoitam	drink	drink	liŋ	liŋ	l i ŋ		338	338	l i ŋ l i ŋ	i n c
1206	Rahung	drink	drink	liŋ	liŋ	l i ŋ		338	338	l i ŋ l i ŋ	i n c
1207	Rupa	drink	drink	liŋ	liŋ	l i ŋ		338	338	l i ŋ l i ŋ	i n c
1208	Shergaon	drink	drink	iŋ	iŋ	i ŋ		338	338	- i ŋ - i ŋ	n c
1209	Khispi	dry (adj.)	dry (adj.)	wal ~ ɔ-wal	wal	w a l		342	342	w a l w a l	i n c
1210	Duhumbi	dry (adj.)	dry (adj.)	wa-aɹ	wa+aɹ	w a + a ɹ		342 339	342 339	w a - w a - + a ɹ a ɹ	i n + n c
1211	Khoina	dry (adj.)	dry (adj.)	ɔ-ɐ̃ː	ɔ+ɐ̃ː	ɔ + ɐ̃ː		342 339	340 339	- ɔ - - ɔ - + ɐ̃ː - ɐ̃ː -	n + n
1212	Jerigaon	dry (adj.)	dry (adj.)	yk-ɐ̃ː	yk+ɐ̃ː	y k + ɐ̃ː		341 339	341 339	y k y k + ɐ̃ː - ɐ̃ː -	n c + n
1213	Khoitam	dry (adj.)	dry (adj.)	yk-ɔ̃ː	yk+ɔ̃ː	y k + ɔ̃ː		341 339	341 339	y k y k + ɔ̃ː - ɔ̃ː -	n c + n
1214	Rahung	dry (adj.)	dry (adj.)	ɔ-ɔ̃ː	ɔ+ɔ̃ː	ɔ + ɔ̃ː		342 339	340 339	- ɔ - - ɔ - + ɔ̃ː - ɔ̃ː -	n + n
1215	Rupa	dry (adj.)	dry (adj.)	ɔ-ɔ̃ː	ɔ+ɔ̃ː	ɔ + ɔ̃ː		342 339	340 339	- ɔ - - ɔ - + ɔ̃ː - ɔ̃ː -	n + n
1216	Shergaon	dry (adj.)	dry (adj.)	ɔ-ɔ̃ː	ɔ+ɔ̃ː	ɔ + ɔ̃ː		342 339	340 339	- ɔ - - ɔ - + ɔ̃ː - ɔ̃ː -	n + n
1217	Khispi	dry, dry up (v.i.)	dry, dry up (v.i.)	al	al	a l		344	344	a l a l	n c
1218	Duhumbi	dry, dry up (v.i.)	dry, dry up (v.i.)	aɹ	aɹ	a ɹ		344	344	a ɹ a ɹ	n c
1220	Jerigaon	dry, dry up (v.i.)	dry, dry up (v.i.)	ɐ̃ː	ɐ̃ː	ɐ̃ː		344	343	ɐ̃ː - ɐ̃ː -	n
1223	Rupa	dry, dry up (v.i.)	dry, dry up (v.i.)	ɔ̃ː	ɔ̃ː	ɔ̃ː		344	343	ɔ̃ː - ɔ̃ː -	n
1225	Khispi	dual	dual	-ziŋ	+ziŋ	z i ŋ		345	345	z i ŋ z i ŋ	i n c
1226	Duhumbi	dual	dual	-ziŋ	+ziŋ	z i ŋ		345	345	z i ŋ z i ŋ	i n c
1230	Rahung	dual	dual	-zik	+zik	z i k		345	345	z i k z i k	i n c
1231	Rupa	dual	dual	-ziŋ	+ziŋ	z i ŋ		345	345	z i ŋ z i ŋ	i n c
1232	Shergaon	dual	dual	-ziŋ	+ziŋ	z i ŋ		345	345	z i ŋ z i ŋ	i n c
1233	Khispi	eagle, buzzard	eagle, buzzard	ha-ʦum	ha+ʦum	h a + ts u m		348 346	348 346	h a h a + ts u m ts u m	i n + i n c
1234	Duhumbi	eagle, buzzard	eagle, buzzard	hu-ʦum	hu+ʦum	h u + ts u m		348 346	348 346	h u h u + ts u m ts u m	i n + i n c
1237	Khoitam	eagle, buzzard	eagle, buzzard	pə-ʨyŋ	pə+ʨyŋ	p ə + tɕ y ŋ		348 346	347 346	p ə p ə + tɕ y ŋ tɕ y ŋ	i n + i n c
1238	Rahung	eagle, buzzard	eagle, buzzard	bə-ʨyŋ ~ pʰ-ʨyŋ	bə+ʨyŋ	b ə + tɕ y ŋ		348 346	347 346	b ə b ə + tɕ y ŋ tɕ y ŋ	i n + i n c
1239	Rupa	eagle, buzzard	eagle, buzzard	bə-ʨiŋ	bə+ʨiŋ	b ə + tɕ i ŋ		348 346	347 346	b ə b ə + tɕ i ŋ tɕ i ŋ	i n + i n c
1241	Khispi	ear	ear	kʰu-tʰuŋ	kʰu+tʰuŋ	kʰ u + tʰ u ŋ		350 349	350 349	kʰ u kʰ u + tʰ u ŋ tʰ u ŋ	i n + i n c
1242	Duhumbi	ear	ear	kʰu-tʰuŋ	kʰu+tʰuŋ	kʰ u + tʰ u ŋ		350 349	350 349	kʰ u kʰ u + tʰ u ŋ tʰ u ŋ	i n + i n c
1243	Khoina	ear	ear	ga-tʰyŋ	ga+tʰyŋ	g a + tʰ y ŋ		350 349	350 349	g a g a + tʰ y ŋ tʰ y ŋ	i n + i n c
1244	Jerigaon	ear	ear	kʰ-tʰyŋ-lɛ	kʰ+tʰyŋ+lɛ	kʰ + tʰ y ŋ + l ɛ		350 349 351	350 349 351	kʰ - kʰ - + tʰ y ŋ tʰ y ŋ + l ɛ - l ɛ -	i + i n c + i n
1245	Khoitam	ear	ear	kʰ-tʰyŋ	kʰ+tʰyŋ	kʰ + tʰ y ŋ		350 349	350 349	kʰ - kʰ - + tʰ y ŋ tʰ y ŋ	i + i n c
1246	Rahung	ear	ear	kʰ-tʰyŋ	kʰ+tʰyŋ	kʰ + tʰ y ŋ		350 349	350 349	kʰ - kʰ - + tʰ y ŋ tʰ y ŋ	i + i n c
1247	Rupa	ear	ear	gə-tʰyŋ	gə+tʰyŋ	g ə + tʰ y ŋ		350 349	350 349	g ə g ə + tʰ y ŋ tʰ y ŋ	i n + i n c
1248	Shergaon	ear	ear	kʰə-tʰuŋ-lap	kʰə+tʰuŋ+lap	kʰ ə + tʰ u ŋ + l a p		350 349 351	350 349 351	kʰ ə kʰ ə + tʰ u ŋ tʰ u ŋ + l a p l a p	i n + i n c + i n c
1249	Khispi	earthworm	earthworm	(ɕala) pʰu-tʰin	pʰu+tʰin	pʰ u + tʰ i n		353 352	353 352	pʰ u pʰ u + tʰ - i n tʰ - i n	i n + i n c
1251	Khoina	earthworm	earthworm	tʰa-kʰ-laː	tʰa+kʰ+laː	tʰ a + kʰ + l aː		352 354 355	352 354 355	tʰ - a - tʰ - a - + kʰ - kʰ - + l aː l aː	i n + i + i n
1252	Jerigaon	earthworm	earthworm	tʰlak-kʰlaː ~ də-kʰlak-kʰlaː	tʰlak+kʰlaː	tʰ l a k + kʰ l aː		352 356	352 356	tʰ l a k tʰ l a k + kʰ l aː kʰ l aː	i m n c + i m n
1253	Khoitam	earthworm	earthworm	pʰ-tʰaŋ-hɔ̃ː ~ pi-taŋ-hɔ̃ː	pʰ+tʰaŋ+hɔ̃ː	pʰ + tʰ a ŋ + h ɔ̃ː		353 352 354	353 352 354	pʰ - pʰ - + tʰ - a ŋ tʰ - a ŋ + h ɔ̃ː h ɔ̃ː	i + i n c + i n
1254	Rahung	earthworm	earthworm	tɔ̃-hɔ̃ː	tɔ̃+hɔ̃ː	t ɔ̃ + h ɔ̃ː		352 354	352 354	t - ɔ̃ - t - ɔ̃ - + h ɔ̃ː h ɔ̃ː	i n + i n
1255	Rupa	earthworm	earthworm	pʰyː dɔ̃(ŋ)hɔ̃ː	pʰyː_dɔ̃hɔ̃ː	pʰ yː _ d ɔ̃ h ɔ̃ː		353 352	353 352	pʰ yː pʰ yː + h - ɔ̃ː - h - ɔ̃ː -	i n + i n i n
1257	Khispi	eat	eat	ʨʰa	ʨʰa	tɕʰ a		357	357	tɕʰ a tɕʰ a	i n
1258	Duhumbi	eat	eat	ʨʰa	ʨʰa	tɕʰ a		357	357	tɕʰ a tɕʰ a	i n
1259	Khoina	eat	eat	ʦʰu	ʦʰu	tsʰ u		357	357	tsʰ u tsʰ u	i n
1260	Jerigaon	eat	eat	ʨʰu	ʨʰu	tɕʰ u		357	357	tɕʰ u tɕʰ u	i n
1261	Khoitam	eat	eat	ʨʰu	ʨʰu	tɕʰ u		357	357	tɕʰ u tɕʰ u	i n
1262	Rahung	eat	eat	ʨʰu	ʨʰu	tɕʰ u		357	357	tɕʰ u tɕʰ u	i n
1263	Rupa	eat	eat	ʦʰu ~ ʨʰu	ʦʰu	tsʰ u		357	357	tsʰ u tsʰ u	i n
1264	Shergaon	eat	eat	ʨʰu	ʨʰu	tɕʰ u		357	357	tɕʰ u tɕʰ u	i n
1265	Khispi	egg	egg	ɔ-gɔŋ	ɔ+gɔŋ	ɔ + g ɔ ŋ		359 358	359 358	ɔ ɔ + g ɔ ŋ g ɔ ŋ	n + i n c
1266	Duhumbi	egg	egg	hɔj-ʥɔŋ	hɔj+ʥɔŋ	h ɔ j + dʑ ɔ ŋ		360 358	360 358	h ɔ j h ɔ j + dʑ ɔ ŋ dʑ ɔ ŋ	i n c + i n c
1267	Khoina	egg	egg	a-juŋ	a+juŋ	a + j u ŋ		359 358	359 358	a a + j u ŋ j u ŋ	n + i n c
1268	Jerigaon	egg	egg	a-juŋ	a+juŋ	a + j u ŋ		359 358	359 358	a a + j u ŋ j u ŋ	n + i n c
1269	Khoitam	egg	egg	a-juŋ	a+juŋ	a + j u ŋ		359 358	359 358	a a + j u ŋ j u ŋ	n + i n c
1270	Rahung	egg	egg	a-juŋ	a+juŋ	a + j u ŋ		359 358	359 358	a a + j u ŋ j u ŋ	n + i n c
1271	Rupa	egg	egg	a-juŋ	a+juŋ	a + j u ŋ		359 358	359 358	a a + j u ŋ j u ŋ	n + i n c
1273	Khispi	eggplant	eggplant	ban-tʰu	ban+tʰu	b a n + tʰ u		363 361	363 361	b a n b a n + tʰ u - tʰ u -	i n c + i n
1274	Duhumbi	eggplant	eggplant	ban-tʰɔw	ban+tʰɔw	b a n + tʰ ɔ w		363 361	363 361	b a n b a n + tʰ ɔ w tʰ ɔ w	i n c + i n c
1275	Khoina	eggplant	eggplant	ma-tʰɔː	ma+tʰɔː	m a + tʰ ɔː		363 361	362 361	m a - m a - + tʰ ɔː - tʰ ɔː -	i n + i n
1276	Jerigaon	eggplant	eggplant	mə-tʰɔː	mə+tʰɔː	m ə + tʰ ɔː		363 361	362 361	m ə - m ə - + tʰ ɔː - tʰ ɔː -	i n + i n
1277	Khoitam	eggplant	eggplant	mə-tʰoː	mə+tʰoː	m ə + tʰ oː		363 361	362 361	m ə - m ə - + tʰ oː - tʰ oː -	i n + i n
1278	Rahung	eggplant	eggplant	pʰ-tʰoː	pʰ+tʰoː	pʰ + tʰ oː		363 361	363 361	pʰ - - pʰ - - + tʰ oː - tʰ oː -	i + i n
1279	Rupa	eggplant	eggplant	man-tʰoː	man+tʰoː	m a n + tʰ oː		363 361	362 361	m a n m a n + tʰ oː - tʰ oː -	i n c + i n
1280	Shergaon	eggplant	eggplant	ban-tʰoː	ban+tʰoː	b a n + tʰ oː		363 361	363 361	b a n b a n + tʰ oː - tʰ oː -	i n c + i n
1281	Khispi	eight	eight	saɹ-gɛː	saɹ+gɛː	s a ɹ + g ɛː		365 364	365 364	s a ɹ s a ɹ + g ɛː - g ɛː -	i n c + i n
1282	Duhumbi	eight	eight	saɹ-gɛˀ	saɹ+gɛˀ	s a ɹ + g ɛˀ		365 364	365 364	s a ɹ s a ɹ + g ɛˀ - g ɛˀ -	i n c + i n
1283	Khoina	eight	eight	saɹ-gɛʔ ~ saɹ-ʥɛʔ	saɹ+gɛʔ	s a ɹ + g ɛ ʔ		365 364	365 364	s a ɹ s a ɹ + g ɛ ʔ g ɛ ʔ	i n c + i n c
1284	Jerigaon	eight	eight	saɹ-gɛʔ	saɹ+gɛʔ	s a ɹ + g ɛ ʔ		365 364	365 364	s a ɹ s a ɹ + g ɛ ʔ g ɛ ʔ	i n c + i n c
1285	Khoitam	eight	eight	saɹ-ʥɛʔ	saɹ+ʥɛʔ	s a ɹ + dʑ ɛ ʔ		365 364	365 364	s a ɹ s a ɹ + dʑ ɛ ʔ dʑ ɛ ʔ	i n c + i n c
1286	Rahung	eight	eight	saɹ-ʥɛʔ	saɹ+ʥɛʔ	s a ɹ + dʑ ɛ ʔ		365 364	365 364	s a ɹ s a ɹ + dʑ ɛ ʔ dʑ ɛ ʔ	i n c + i n c
1287	Rupa	eight	eight	saɹ-ɟat ~ saɹ-ʥat	saɹ+ɟat	s a ɹ + ɟ a t		365 364	365 364	s a ɹ s a ɹ + ɟ a t ɟ a t	i n c + i n c
1288	Shergaon	eight	eight	saɹ-ʥat	saɹ+ʥat	s a ɹ + dʑ a t		365 364	365 364	s a ɹ s a ɹ + dʑ a t dʑ a t	i n c + i n c
1290	Duhumbi	elbow	elbow	ki-lik-pa	ki+lik+pa	k i + l i k + p a		366 371 370	366 371 370	k i k i + l i k l i k + p a p a	i n + i n c + i n
1291	Khoina	elbow	elbow	ji ʦə-ryː	ji_ʦə+ryː	j i _ ts ə + r yː		369 366 367	369 366 367	j i j i + ts ə ts ə + r yː r yː	i n + i n + i n
1292	Jerigaon	elbow	elbow	ik ʨə-ryː	ik_ʨə+ryː	i k _ tɕ ə + r yː		368 366 367	368 366 367	i k i k + tɕ ə tɕ ə + r yː r yː	n c + i n + i n
1293	Khoitam	elbow	elbow	ik kə-li	ik_kə+li	i k _ k ə + l i		368 366 367	368 366 367	i k i k + k ə k ə + l i l i	n c + i n + i n
1294	Rahung	elbow	elbow	ik kə-ri	ik_kə+ri	i k _ k ə + r i		368 366 367	368 366 367	i k i k + k ə k ə + r i r i	n c + i n + i n
1295	Rupa	elbow	elbow	ik kə-li	ik_kə+li	i k _ k ə + l i		368 366 367	368 366 367	i k i k + k ə k ə + l i l i	n c + i n + i n
1296	Shergaon	elbow	elbow	ik kə-li	ik_kə+li	i k _ k ə + l i		368 366 367	368 366 367	i k i k + k ə k ə + l i l i	n c + i n + i n
1299	Khoina	elephant	elephant	ʂu-ʂiŋ-tʰɔŋ	ʂu+ʂiŋ+tʰɔŋ	ʂ u + ʂ i ŋ + tʰ ɔ ŋ		372 374 373	372 374 373	ʂ u ʂ u + ʂ i ŋ ʂ i ŋ + tʰ ɔ ŋ tʰ ɔ ŋ	i n + i n c + i n c
1300	Jerigaon	elephant	elephant	su-sɛn-tʰɔŋ	su+sɛn+tʰɔŋ	s u + s ɛ n + tʰ ɔ ŋ		372 374 373	372 374 373	s u s u + s ɛ n s ɛ n + tʰ ɔ ŋ tʰ ɔ ŋ	i n + i n c + i n c
1301	Khoitam	elephant	elephant	su-san-tʰɔŋ	su+san+tʰɔŋ	s u + s a n + tʰ ɔ ŋ		372 374 373	372 374 373	s u s u + s a n s a n + tʰ ɔ ŋ tʰ ɔ ŋ	i n + i n c + i n c
1302	Rahung	elephant	elephant	su-san-tʰɔŋ	su+san+tʰɔŋ	s u + s a n + tʰ ɔ ŋ		372 374 373	372 374 373	s u s u + s a n s a n + tʰ ɔ ŋ tʰ ɔ ŋ	i n + i n c + i n c
1303	Rupa	elephant	elephant	s-tɔŋ	s+tɔŋ	s + t ɔ ŋ		372 373	372 373	s - s - + t ɔ ŋ t ɔ ŋ	i + i n c
1304	Shergaon	elephant	elephant	s-tɔŋ	s+tɔŋ	s + t ɔ ŋ		372 373	372 373	s - s - + t ɔ ŋ t ɔ ŋ	i + i n c
1307	Khoina	empty	empty	a-ruk	a+ruk	a + r u k		376 375	376 375	a a + r u k r u k	n + i n c
1308	Jerigaon	empty	empty	a-ruk	a+ruk	a + r u k		376 375	376 375	a a + r u k r u k	n + i n c
1309	Khoitam	empty	empty	a-ruk	a+ruk	a + r u k		376 375	376 375	a a + r u k r u k	n + i n c
1310	Rahung	empty	empty	a-ruk	a+ruk	a + r u k		376 375	376 375	a a + r u k r u k	n + i n c
1311	Rupa	empty	empty	a-ruk	a+ruk	a + r u k		376 375	376 375	a a + r u k r u k	n + i n c
1312	Shergaon	empty	empty	a-ruk	a+ruk	a + r u k		376 375	376 375	a a + r u k r u k	n + i n c
1315	Khoina	excrement	excrement	jaː	jaː	j aː		377	377	j aː j aː	i n
1316	Jerigaon	excrement	excrement	jɛː ~ jaː	jɛː	j ɛː		377	377	j ɛː j ɛː	i n
1317	Khoitam	excrement	excrement	jɛː	jɛː	j ɛː		377	377	j ɛː j ɛː	i n
1318	Rahung	excrement	excrement	jɛː	jɛː	j ɛː		377	377	j ɛː j ɛː	i n
1319	Rupa	excrement	excrement	jaː	jaː	j aː		377	377	j aː j aː	i n
1320	Shergaon	excrement	excrement	jaː	jaː	j aː		377	377	j aː j aː	i n
1321	Khispi	excrete	excrete	ʨʰat	ʨʰat	tɕʰ a t		378	378	tɕʰ a t tɕʰ a t	i n c
1322	Duhumbi	excrete	excrete	ʨʰɛt	ʨʰɛt	tɕʰ ɛ t		378	378	tɕʰ ɛ t tɕʰ ɛ t	i n c
